0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.7007049857962636,0.7140681875017366,0.7140681875017366,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459,0.7328783679696459
0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636
0.7060453491741524,0.7086414937327716,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083,0.719996805088083
0.7007049857962636,0.7163266277856456,0.7163266277856456,0.7164620158408189,0.7235468723298336,0.7328544484944614,0.7328544484944614,0.7328544484944614,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975,0.7372831360660975
0.7007049857962636,0.7007049857962636,0.7163336775912841,0.7271763015551048,0.7271763015551048,0.7373960724873504,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729,0.7472053189091729
0.7007049857962636,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271,0.708030993122271
0.7007049857962636,0.7163266277856456,0.7163266277856456,0.7163266277856456,0.7222957760083148,0.7222957760083148,0.7245090556863834,0.7248444010921512,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856,0.7479161650089856
0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636
0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636,0.7007049857962636
0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524,0.7060453491741524
