Experiment_Name,Generation,Fitness_Mean,Fitness_Median,Fitness_Std
inversion_mutation__swap_time_slots_crossover,56,0.802381323559355,0.8053338803803136,0.013276383192792084
inversion_mutation__swap_time_slots_crossover,57,0.802381323559355,0.8053338803803136,0.013276383192792084
inversion_mutation__swap_time_slots_crossover,58,0.8024330833937234,0.8053338803803136,0.013315533454578735
inversion_mutation__swap_time_slots_crossover,59,0.8025643682308907,0.8053338803803136,0.013381550618356046
inversion_mutation__swap_time_slots_crossover,60,0.8025643682308907,0.8053338803803136,0.013381550618356046
inversion_mutation__swap_time_slots_crossover,61,0.8025643682308907,0.8053338803803136,0.013381550618356046
inversion_mutation__swap_time_slots_crossover,62,0.8026695508661938,0.8053338803803136,0.013374805516354797
inversion_mutation__swap_time_slots_crossover,63,0.8033694177633066,0.8053338803803136,0.013858734519350702
inversion_mutation__swap_time_slots_crossover,64,0.8033694177633066,0.8053338803803136,0.013858734519350702
inversion_mutation__swap_time_slots_crossover,65,0.8035038995242945,0.8060052475475135,0.013889378590094308
inversion_mutation__swap_time_slots_crossover,66,0.8035038995242945,0.8060052475475135,0.013889378590094308
inversion_mutation__swap_time_slots_crossover,67,0.8035038995242945,0.8060052475475135,0.013889378590094308
inversion_mutation__swap_time_slots_crossover,68,0.8035038995242945,0.8060052475475135,0.013889378590094308
inversion_mutation__swap_time_slots_crossover,69,0.8036198780312562,0.8060052475475135,0.013945507350822199
inversion_mutation__swap_time_slots_crossover,70,0.8038906530079135,0.8060052475475135,0.013136747152254205
inversion_mutation__swap_time_slots_crossover,71,0.8038906530079135,0.8060052475475135,0.013136747152254205
inversion_mutation__swap_time_slots_crossover,72,0.8038906530079135,0.8060052475475135,0.013136747152254205
inversion_mutation__swap_time_slots_crossover,73,0.8038906530079135,0.8060052475475135,0.013136747152254205
inversion_mutation__swap_time_slots_crossover,74,0.8039720530893136,0.8065133376093561,0.013154582117962568
inversion_mutation__swap_time_slots_crossover,75,0.8039720530893136,0.8065133376093561,0.013154582117962568
inversion_mutation__swap_time_slots_crossover,76,0.8042036340471516,0.8065133376093561,0.013171637321667328
inversion_mutation__swap_time_slots_crossover,77,0.8042036340471516,0.8065133376093561,0.013171637321667328
inversion_mutation__swap_time_slots_crossover,78,0.8042036340471516,0.8065133376093561,0.013171637321667328
inversion_mutation__swap_time_slots_crossover,79,0.8042036340471516,0.8065133376093561,0.013171637321667309
inversion_mutation__swap_time_slots_crossover,80,0.8042036340471516,0.8065133376093561,0.013171637321667309
inversion_mutation__swap_time_slots_crossover,81,0.8042036340471516,0.8065133376093561,0.013171637321667309
inversion_mutation__swap_time_slots_crossover,82,0.8042036340471516,0.8065133376093561,0.013171637321667309
inversion_mutation__swap_time_slots_crossover,83,0.8042036340471516,0.8065133376093561,0.013171637321667309
inversion_mutation__swap_time_slots_crossover,84,0.8042036340471516,0.8065133376093561,0.013171637321667309
inversion_mutation__swap_time_slots_crossover,85,0.8042036340471516,0.8065133376093561,0.013171637321667309
inversion_mutation__swap_time_slots_crossover,86,0.8042072010170107,0.8065133376093561,0.013168801343031429
inversion_mutation__swap_time_slots_crossover,87,0.8042072010170107,0.8065133376093561,0.013168801343031429
inversion_mutation__swap_time_slots_crossover,88,0.8042072010170107,0.8065133376093561,0.013168801343031429
inversion_mutation__swap_time_slots_crossover,89,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,90,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,91,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,92,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,93,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,94,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,95,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,96,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,97,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,98,0.8042785404141928,0.8065133376093561,0.013117861100918624
inversion_mutation__swap_time_slots_crossover,99,0.8042785404141928,0.8065133376093561,0.013117861100918624
