Fitness_max
0.6573466750296801
0.6180437836053962
0.5953284762180734
0.6294637748998803
0.6433356529120583
0.6823085656051527
0.629798925014652
0.7013446548943506
0.6553990954740692
0.6535922833083075
0.6282719984545542
0.6933322394184097
0.6845141336013546
0.7047174731961751
0.6849757144237006
0.6288284742615523
0.6808765066825279
0.6437504731622379
0.6311280414506603
0.6704835957371454
0.627220259588306
0.668389948300181
0.6708993175814387
0.6318420198642594
0.6299390602636038
0.6541697014313648
0.6254052104592768
0.5938798951238161
0.6233652081522264
0.5893750603689751
