Experiment_Name,Generation,Fitness_Mean,Fitness_Median,Fitness_Std
shuffle_mutation__partially_matched_crossover,0,0.6978416442564968,0.6917941958941805,0.012782538945040807
shuffle_mutation__partially_matched_crossover,1,0.7068454695593946,0.7019557904507783,0.015431613817322687
shuffle_mutation__partially_matched_crossover,2,0.7178405294627009,0.7196204306276516,0.019977186932170796
shuffle_mutation__partially_matched_crossover,3,0.7272140019317646,0.7256959668827112,0.016307234480421012
shuffle_mutation__partially_matched_crossover,4,0.7330320831308007,0.7318278195836055,0.015975336756547512
shuffle_mutation__partially_matched_crossover,5,0.7382285123131587,0.7383343337334933,0.014843838252222201
shuffle_mutation__partially_matched_crossover,6,0.7436483523975669,0.7422082856130958,0.014940411501746584
shuffle_mutation__partially_matched_crossover,7,0.7481221355577559,0.7455608591101217,0.014062317866820167
shuffle_mutation__partially_matched_crossover,8,0.7523290685110524,0.7522171767004489,0.015370813614481936
shuffle_mutation__partially_matched_crossover,9,0.756177125090405,0.7550372636463214,0.015290059868957873
shuffle_mutation__partially_matched_crossover,10,0.7611987277144295,0.7600500712718969,0.013864150343871728
shuffle_mutation__partially_matched_crossover,11,0.7639104166811883,0.7656330734668089,0.013915855478381218
shuffle_mutation__partially_matched_crossover,12,0.7685075867684837,0.7719701890829948,0.014934847331543676
shuffle_mutation__partially_matched_crossover,13,0.7711985557749085,0.7735576045300152,0.015203378050730602
shuffle_mutation__partially_matched_crossover,14,0.7732210965696475,0.7758736331017391,0.015463390509950966
shuffle_mutation__partially_matched_crossover,15,0.7762075946286029,0.7777158261423691,0.014901897255072339
shuffle_mutation__partially_matched_crossover,16,0.7782941584911016,0.7803698270667655,0.014241851890529142
shuffle_mutation__partially_matched_crossover,17,0.7791657502209647,0.7803698270667655,0.014128978644887763
shuffle_mutation__partially_matched_crossover,18,0.7800428427084235,0.7803698270667655,0.014451217961185822
shuffle_mutation__partially_matched_crossover,19,0.7806040389483654,0.7803698270667655,0.01463538672151426
shuffle_mutation__partially_matched_crossover,20,0.7817467010967736,0.7804842418337388,0.014607975258251556
shuffle_mutation__partially_matched_crossover,21,0.7826333873881463,0.7816969267080642,0.014101649622089985
shuffle_mutation__partially_matched_crossover,22,0.7830843797347592,0.7816969267080642,0.014050333233947079
shuffle_mutation__partially_matched_crossover,23,0.784515640693764,0.7816969267080642,0.01429739628590429
shuffle_mutation__partially_matched_crossover,24,0.7856129714230208,0.7848613572782615,0.013479415084294368
shuffle_mutation__partially_matched_crossover,25,0.7873186194354929,0.7900834990779196,0.013198109023174249
shuffle_mutation__partially_matched_crossover,26,0.7876108716095646,0.7900834990779196,0.013085967661937741
shuffle_mutation__partially_matched_crossover,27,0.7883743461114767,0.790782233079206,0.013891039834638881
shuffle_mutation__partially_matched_crossover,28,0.7890063069237576,0.7917704680542761,0.01362392570178434
shuffle_mutation__partially_matched_crossover,29,0.7894554924900663,0.7920085366972602,0.013735659120082134
shuffle_mutation__partially_matched_crossover,30,0.7903458594223779,0.7934695962968329,0.01377346060557371
shuffle_mutation__partially_matched_crossover,31,0.7905294211202615,0.7934695962968329,0.013654687439354912
shuffle_mutation__partially_matched_crossover,32,0.792026623748009,0.7948599666047583,0.013628428814960257
shuffle_mutation__partially_matched_crossover,33,0.7930807234090302,0.7952260294200837,0.01387497065908479
shuffle_mutation__partially_matched_crossover,34,0.7935257964663089,0.7961271042803559,0.013698884458736635
shuffle_mutation__partially_matched_crossover,35,0.7941062233627327,0.7963608529522386,0.012933957480069367
shuffle_mutation__partially_matched_crossover,36,0.7942598695644224,0.7964872500724427,0.01289360486837494
shuffle_mutation__partially_matched_crossover,37,0.7951819821364509,0.7971340667342779,0.01313001040612381
shuffle_mutation__partially_matched_crossover,38,0.7956923121099659,0.7976682342832522,0.013366931795037656
shuffle_mutation__partially_matched_crossover,39,0.7960073304249844,0.7981199235796606,0.013556919161658711
shuffle_mutation__partially_matched_crossover,40,0.7960356248602319,0.7982806156628084,0.01354081917961989
shuffle_mutation__partially_matched_crossover,41,0.7964021576654942,0.7982806156628084,0.013910025638840971
shuffle_mutation__partially_matched_crossover,42,0.7966010264850527,0.7982806156628084,0.013998404012609628
shuffle_mutation__partially_matched_crossover,43,0.796671573222266,0.7982806156628084,0.013861802712216325
shuffle_mutation__partially_matched_crossover,44,0.7969361234868163,0.7982806156628084,0.013433126876924372
shuffle_mutation__partially_matched_crossover,45,0.7969870529495106,0.7982806156628084,0.013516470670582965
shuffle_mutation__partially_matched_crossover,46,0.7975105197388088,0.7990432572073283,0.013425261340809869
shuffle_mutation__partially_matched_crossover,47,0.7980207361774367,0.7990432572073283,0.013341819217060772
shuffle_mutation__partially_matched_crossover,48,0.7981809043933835,0.7993408762549472,0.013465813258100864
shuffle_mutation__partially_matched_crossover,49,0.7985562637336777,0.7999933240156608,0.013636823925497
shuffle_mutation__partially_matched_crossover,50,0.7986058669082808,0.7999933240156608,0.013658087552605376
shuffle_mutation__partially_matched_crossover,51,0.7986270309294449,0.8003107843331211,0.013662077823565238
shuffle_mutation__partially_matched_crossover,52,0.7986270309294449,0.8003107843331211,0.013662077823565238
shuffle_mutation__partially_matched_crossover,53,0.7986270309294449,0.8003107843331211,0.013662077823565238
shuffle_mutation__partially_matched_crossover,54,0.798679940982355,0.8003107843331211,0.013608097084746106
shuffle_mutation__partially_matched_crossover,55,0.798679940982355,0.8003107843331211,0.013608097084746106
shuffle_mutation__partially_matched_crossover,56,0.7987778589374158,0.8003107843331211,0.013491741881270733
